match_id,scorecard_url,squads_url
6349,https://www.cricbuzz.com/live-cricket-scorecard/6349/west-indies-vs-india,https://www.cricbuzz.com/cricket-match-squads/6349/match
6907,https://www.cricbuzz.com/live-cricket-scorecard/6907/india-vs-south-africa,https://www.cricbuzz.com/cricket-match-squads/6907/match
7392,https://www.cricbuzz.com/live-cricket-scorecard/7392/west-indies-vs-india,https://www.cricbuzz.com/cricket-match-squads/7392/match
7813,https://www.cricbuzz.com/live-cricket-scorecard/7813/india-vs-west-indies,https://www.cricbuzz.com/cricket-match-squads/7813/match
8118,https://www.cricbuzz.com/live-cricket-scorecard/8118/india-vs-england,https://www.cricbuzz.com/cricket-match-squads/8118/match
8367,https://www.cricbuzz.com/live-cricket-scorecard/8367/west-indies-vs-india,https://www.cricbuzz.com/cricket-match-squads/8367/match
8577,https://www.cricbuzz.com/live-cricket-scorecard/8577/india-vs-australia,https://www.cricbuzz.com/cricket-match-squads/8577/match
10791,https://www.cricbuzz.com/live-cricket-scorecard/10791/england-vs-india,https://www.cricbuzz.com/cricket-match-squads/10791/match
11343,https://www.cricbuzz.com/live-cricket-scorecard/11343/india-vs-new-zealand,https://www.cricbuzz.com/cricket-match-squads/11343/match
14167,https://www.cricbuzz.com/live-cricket-scorecard/14167/india-vs-sri-lanka,https://www.cricbuzz.com/cricket-match-squads/14167/match
15068,https://www.cricbuzz.com/live-cricket-scorecard/15068/south-africa-vs-india,https://www.cricbuzz.com/cricket-match-squads/15068/match
15787,https://www.cricbuzz.com/live-cricket-scorecard/15787/england-vs-south-africa,https://www.cricbuzz.com/cricket-match-squads/15787/match
15797,https://www.cricbuzz.com/live-cricket-scorecard/15797/bangladesh-vs-new-zealand,https://www.cricbuzz.com/cricket-match-squads/15797/match
15825,https://www.cricbuzz.com/live-cricket-scorecard/15825/west-indies-women-vs-pakistan-women,https://www.cricbuzz.com/cricket-match-squads/15825/match
15829,https://www.cricbuzz.com/live-cricket-scorecard/15829/india-women-vs-pakistan-women,https://www.cricbuzz.com/cricket-match-squads/15829/match
15839,https://www.cricbuzz.com/live-cricket-scorecard/15839/south-africa-women-vs-new-zealand-women,https://www.cricbuzz.com/cricket-match-squads/15839/match
15841,https://www.cricbuzz.com/live-cricket-scorecard/15841/pakistan-women-vs-england-women,https://www.cricbuzz.com/cricket-match-squads/15841/match
15842,https://www.cricbuzz.com/live-cricket-scorecard/15842/sri-lanka-women-vs-south-africa-women,https://www.cricbuzz.com/cricket-match-squads/15842/match
15844,https://www.cricbuzz.com/live-cricket-scorecard/15844/west-indies-women-vs-new-zealand-women,https://www.cricbuzz.com/cricket-match-squads/15844/match
16871,https://www.cricbuzz.com/live-cricket-scorecard/16871/india-vs-england,https://www.cricbuzz.com/cricket-match-squads/16871/match
16872,https://www.cricbuzz.com/live-cricket-scorecard/16872/india-vs-england,https://www.cricbuzz.com/cricket-match-squads/16872/match
16947,https://www.cricbuzz.com/live-cricket-scorecard/16947/india-vs-bangladesh,https://www.cricbuzz.com/cricket-match-squads/16947/match
17400,https://www.cricbuzz.com/live-cricket-scorecard/17400/australia-vs-india,https://www.cricbuzz.com/cricket-match-squads/17400/match
18862,https://www.cricbuzz.com/live-cricket-scorecard/18862/india-vs-australia,https://www.cricbuzz.com/cricket-match-squads/18862/match
21247,https://www.cricbuzz.com/live-cricket-scorecard/21247/india-vs-west-indies,https://www.cricbuzz.com/cricket-match-squads/21247/match
21248,https://www.cricbuzz.com/live-cricket-scorecard/21248/india-vs-west-indies,https://www.cricbuzz.com/cricket-match-squads/21248/match
21538,https://www.cricbuzz.com/live-cricket-scorecard/21538/australia-vs-india,https://www.cricbuzz.com/cricket-match-squads/21538/match
22243,https://www.cricbuzz.com/live-cricket-scorecard/22243/england-women-vs-india-women,https://www.cricbuzz.com/cricket-match-squads/22243/match
22751,https://www.cricbuzz.com/live-cricket-scorecard/22751/india-vs-west-indies,https://www.cricbuzz.com/cricket-match-squads/22751/match
22754,https://www.cricbuzz.com/live-cricket-scorecard/22754/west-indies-vs-india,https://www.cricbuzz.com/cricket-match-squads/22754/match
22977,https://www.cricbuzz.com/live-cricket-scorecard/22977/afghanistan-vs-west-indies,https://www.cricbuzz.com/cricket-match-squads/22977/match
22978,https://www.cricbuzz.com/live-cricket-scorecard/22978/west-indies-vs-afghanistan,https://www.cricbuzz.com/cricket-match-squads/22978/match
35553,https://www.cricbuzz.com/live-cricket-scorecard/35553/india-women-vs-south-africa-women,https://www.cricbuzz.com/cricket-match-squads/35553/match
35558,https://www.cricbuzz.com/live-cricket-scorecard/35558/south-africa-women-vs-india-women,https://www.cricbuzz.com/cricket-match-squads/35558/match
35573,https://www.cricbuzz.com/live-cricket-scorecard/35573/south-africa-women-vs-india-women,https://www.cricbuzz.com/cricket-match-squads/35573/match
38587,https://www.cricbuzz.com/live-cricket-scorecard/38587/new-zealand-vs-india,https://www.cricbuzz.com/cricket-match-squads/38587/match
38612,https://www.cricbuzz.com/live-cricket-scorecard/38612/india-vs-west-indies,https://www.cricbuzz.com/cricket-match-squads/38612/match
38632,https://www.cricbuzz.com/live-cricket-scorecard/38632/india-vs-sri-lanka,https://www.cricbuzz.com/cricket-match-squads/38632/match
38647,https://www.cricbuzz.com/live-cricket-scorecard/38647/south-africa-vs-india,https://www.cricbuzz.com/cricket-match-squads/38647/match
39528,https://www.cricbuzz.com/live-cricket-scorecard/39528/india-women-vs-south-africa-women,https://www.cricbuzz.com/cricket-match-squads/39528/match
50944,https://www.cricbuzz.com/live-cricket-scorecard/50944/india-vs-south-africa,https://www.cricbuzz.com/cricket-match-squads/50944/match
52349,https://www.cricbuzz.com/live-cricket-scorecard/52349/england-women-vs-india-women,https://www.cricbuzz.com/cricket-match-squads/52349/match
53121,https://www.cricbuzz.com/live-cricket-scorecard/53121/new-zealand-women-vs-india-women,https://www.cricbuzz.com/cricket-match-squads/53121/match
57916,https://www.cricbuzz.com/live-cricket-scorecard/57916/india-women-vs-england-women,https://www.cricbuzz.com/cricket-match-squads/57916/match
59965,https://www.cricbuzz.com/live-cricket-scorecard/59965/india-vs-sri-lanka,https://www.cricbuzz.com/cricket-match-squads/59965/match
75434,https://www.cricbuzz.com/live-cricket-scorecard/75434/south-africa-vs-sri-lanka,https://www.cricbuzz.com/cricket-match-squads/75434/match
75462,https://www.cricbuzz.com/live-cricket-scorecard/75462/pakistan-vs-sri-lanka,https://www.cricbuzz.com/cricket-match-squads/75462/match
75465,https://www.cricbuzz.com/live-cricket-scorecard/75465/south-africa-vs-australia,https://www.cricbuzz.com/cricket-match-squads/75465/match
75525,https://www.cricbuzz.com/live-cricket-scorecard/75525/netherlands-vs-australia,https://www.cricbuzz.com/cricket-match-squads/75525/match
75542,https://www.cricbuzz.com/live-cricket-scorecard/75542/england-vs-india,https://www.cricbuzz.com/cricket-match-squads/75542/match
75563,https://www.cricbuzz.com/live-cricket-scorecard/75563/sri-lanka-vs-india,https://www.cricbuzz.com/cricket-match-squads/75563/match
75588,https://www.cricbuzz.com/live-cricket-scorecard/75588/bangladesh-vs-sri-lanka,https://www.cricbuzz.com/cricket-match-squads/75588/match
75609,https://www.cricbuzz.com/live-cricket-scorecard/75609/australia-vs-afghanistan,https://www.cricbuzz.com/cricket-match-squads/75609/match
75623,https://www.cricbuzz.com/live-cricket-scorecard/75623/india-vs-netherlands,https://www.cricbuzz.com/cricket-match-squads/75623/match
78621,https://www.cricbuzz.com/live-cricket-scorecard/78621/afghanistan-vs-india,https://www.cricbuzz.com/cricket-match-squads/78621/match
78628,https://www.cricbuzz.com/live-cricket-scorecard/78628/india-vs-england,https://www.cricbuzz.com/cricket-match-squads/78628/match
82455,https://www.cricbuzz.com/live-cricket-scorecard/82455/australia-vs-india,https://www.cricbuzz.com/cricket-match-squads/82455/match
82696,https://www.cricbuzz.com/live-cricket-scorecard/82696/india-women-vs-england-women,https://www.cricbuzz.com/cricket-match-squads/82696/match
100247,https://www.cricbuzz.com/live-cricket-scorecard/100247/india-vs-bangladesh,https://www.cricbuzz.com/cricket-match-squads/100247/match
100256,https://www.cricbuzz.com/live-cricket-scorecard/100256/india-vs-bangladesh,https://www.cricbuzz.com/cricket-match-squads/100256/match
100265,https://www.cricbuzz.com/live-cricket-scorecard/100265/india-vs-new-zealand,https://www.cricbuzz.com/cricket-match-squads/100265/match
117371,https://www.cricbuzz.com/live-cricket-scorecard/117371/india-vs-south-africa,https://www.cricbuzz.com/cricket-match-squads/117371/match
117380,https://www.cricbuzz.com/live-cricket-scorecard/117380/india-vs-south-africa,https://www.cricbuzz.com/cricket-match-squads/117380/match
117416,https://www.cricbuzz.com/live-cricket-scorecard/117416/south-africa-vs-india,https://www.cricbuzz.com/cricket-match-squads/117416/match
119819,https://www.cricbuzz.com/live-cricket-scorecard/119819/australia-women-vs-india-women,https://www.cricbuzz.com/cricket-match-squads/119819/match
119825,https://www.cricbuzz.com/live-cricket-scorecard/119825/india-women-vs-australia-women,https://www.cricbuzz.com/cricket-match-squads/119825/match
121527,https://www.cricbuzz.com/live-cricket-scorecard/121527/new-zealand-women-vs-bangladesh-women,https://www.cricbuzz.com/cricket-match-squads/121527/match
138985,https://www.cricbuzz.com/live-cricket-scorecard/138985/new-zealand-vs-afghanistan,https://www.cricbuzz.com/cricket-match-squads/138985/match
139018,https://www.cricbuzz.com/live-cricket-scorecard/139018/scotland-vs-italy,https://www.cricbuzz.com/cricket-match-squads/139018/match
139129,https://www.cricbuzz.com/live-cricket-scorecard/139129/namibia-vs-india,https://www.cricbuzz.com/cricket-match-squads/139129/match
139382,https://www.cricbuzz.com/live-cricket-scorecard/139382/west-indies-vs-zimbabwe,https://www.cricbuzz.com/cricket-match-squads/139382/match
139426,https://www.cricbuzz.com/live-cricket-scorecard/139426/india-vs-zimbabwe,https://www.cricbuzz.com/cricket-match-squads/139426/match
139461,https://www.cricbuzz.com/live-cricket-scorecard/139461/india-vs-west-indies,https://www.cricbuzz.com/cricket-match-squads/139461/match
142076,https://www.cricbuzz.com/live-cricket-scorecard/142076/ess-vs-som-6th-match-county-championship-division-one-2026,https://www.cricbuzz.com/cricket-match-squads/142076/match
142087,https://www.cricbuzz.com/live-cricket-scorecard/142087/warks-vs-sus-7th-match-county-championship-division-one-2026,https://www.cricbuzz.com/cricket-match-squads/142087/match
142098,https://www.cricbuzz.com/live-cricket-scorecard/142098/ham-vs-yorks-8th-match-county-championship-division-one-2026,https://www.cricbuzz.com/cricket-match-squads/142098/match
142109,https://www.cricbuzz.com/live-cricket-scorecard/142109/sur-vs-leic-9th-match-county-championship-division-one-2026,https://www.cricbuzz.com/cricket-match-squads/142109/match
142120,https://www.cricbuzz.com/live-cricket-scorecard/142120/notts-vs-glam-10th-match-county-championship-division-one-2026,https://www.cricbuzz.com/cricket-match-squads/142120/match
142791,https://www.cricbuzz.com/live-cricket-scorecard/142791/worcs-vs-mdx-5th-match-county-championship-division-two-2026,https://www.cricbuzz.com/cricket-match-squads/142791/match
142802,https://www.cricbuzz.com/live-cricket-scorecard/142802/dur-vs-gloucs-6th-match-county-championship-division-two-2026,https://www.cricbuzz.com/cricket-match-squads/142802/match
142803,https://www.cricbuzz.com/live-cricket-scorecard/142803/nhnts-vs-kent-7th-match-county-championship-division-two-2026,https://www.cricbuzz.com/cricket-match-squads/142803/match
142814,https://www.cricbuzz.com/live-cricket-scorecard/142814/lancs-vs-derby-8th-match-county-championship-division-two-2026,https://www.cricbuzz.com/cricket-match-squads/142814/match
148448,https://www.cricbuzz.com/live-cricket-scorecard/148448/idn-vs-swe-3rd-t20i-sweden-tour-of-indonesia-2026,https://www.cricbuzz.com/cricket-match-squads/148448/match
148459,https://www.cricbuzz.com/live-cricket-scorecard/148459/swe-vs-idn-4th-t20i-sweden-tour-of-indonesia-2026,https://www.cricbuzz.com/cricket-match-squads/148459/match
148470,https://www.cricbuzz.com/live-cricket-scorecard/148470/idn-vs-swe-5th-t20i-sweden-tour-of-indonesia-2026,https://www.cricbuzz.com/cricket-match-squads/148470/match
148481,https://www.cricbuzz.com/live-cricket-scorecard/148481/swe-vs-idn-6th-t20i-sweden-tour-of-indonesia-2026,https://www.cricbuzz.com/cricket-match-squads/148481/match
148492,https://www.cricbuzz.com/live-cricket-scorecard/148492/swe-vs-idn-7th-t20i-sweden-tour-of-indonesia-2026,https://www.cricbuzz.com/cricket-match-squads/148492/match
148503,https://www.cricbuzz.com/live-cricket-scorecard/148503/swe-vs-idn-8th-t20i-sweden-tour-of-indonesia-2026,https://www.cricbuzz.com/cricket-match-squads/148503/match
148874,https://www.cricbuzz.com/live-cricket-scorecard/148874/nam-vs-sco-1st-t20i-scotland-tour-of-namibia-2026,https://www.cricbuzz.com/cricket-match-squads/148874/match
149094,https://www.cricbuzz.com/live-cricket-scorecard/149094/hydk-vs-psz-15th-match-pakistan-super-league-2026,https://www.cricbuzz.com/cricket-match-squads/149094/match
149105,https://www.cricbuzz.com/live-cricket-scorecard/149105/lhq-vs-isu-16th-match-pakistan-super-league-2026,https://www.cricbuzz.com/cricket-match-squads/149105/match
149116,https://www.cricbuzz.com/live-cricket-scorecard/149116/psz-vs-krk-17th-match-pakistan-super-league-2026,https://www.cricbuzz.com/cricket-match-squads/149116/match
149127,https://www.cricbuzz.com/live-cricket-scorecard/149127/qtg-vs-rwp-18th-match-pakistan-super-league-2026,https://www.cricbuzz.com/cricket-match-squads/149127/match
149138,https://www.cricbuzz.com/live-cricket-scorecard/149138/psz-vs-lhq-19th-match-pakistan-super-league-2026,https://www.cricbuzz.com/cricket-match-squads/149138/match
149149,https://www.cricbuzz.com/live-cricket-scorecard/149149/krk-vs-hydk-20th-match-pakistan-super-league-2026,https://www.cricbuzz.com/cricket-match-squads/149149/match
149160,https://www.cricbuzz.com/live-cricket-scorecard/149160/isu-vs-hydk-21st-match-pakistan-super-league-2026,https://www.cricbuzz.com/cricket-match-squads/149160/match
149171,https://www.cricbuzz.com/live-cricket-scorecard/149171/psz-vs-ms-22nd-match-pakistan-super-league-2026,https://www.cricbuzz.com/cricket-match-squads/149171/match
149182,https://www.cricbuzz.com/live-cricket-scorecard/149182/qtg-vs-psz-23rd-match-pakistan-super-league-2026,https://www.cricbuzz.com/cricket-match-squads/149182/match
149746,https://www.cricbuzz.com/live-cricket-scorecard/149746/dc-vs-gt-14th-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/149746/dc-vs-gt-14th-match-indian-premier-league-2026
149757,https://www.cricbuzz.com/live-cricket-scorecard/149757/kkr-vs-lsg-15th-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/149757/kkr-vs-lsg-15th-match-indian-premier-league-2026
149768,https://www.cricbuzz.com/live-cricket-scorecard/149768/rr-vs-rcb-16th-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/149768/rr-vs-rcb-16th-match-indian-premier-league-2026
149779,https://www.cricbuzz.com/live-cricket-scorecard/149779/pbks-vs-srh-17th-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/149779/pbks-vs-srh-17th-match-indian-premier-league-2026
149790,https://www.cricbuzz.com/live-cricket-scorecard/149790/csk-vs-dc-18th-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/149790/csk-vs-dc-18th-match-indian-premier-league-2026
149801,https://www.cricbuzz.com/live-cricket-scorecard/149801/lsg-vs-gt-19th-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/149801/lsg-vs-gt-19th-match-indian-premier-league-2026
149812,https://www.cricbuzz.com/live-cricket-scorecard/149812/mi-vs-rcb-20th-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/149812/mi-vs-rcb-20th-match-indian-premier-league-2026
149959,https://www.cricbuzz.com/live-cricket-scorecard/149959/mozw-vs-lsow-11th-match-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/149959/match
149970,https://www.cricbuzz.com/live-cricket-scorecard/149970/bwaw-vs-zmbw-12th-match-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/149970/match
149977,https://www.cricbuzz.com/live-cricket-scorecard/149977/mozw-vs-mwiw-13th-match-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/149977/match
149988,https://www.cricbuzz.com/live-cricket-scorecard/149988/braw-vs-lsow-14th-match-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/149988/match
149999,https://www.cricbuzz.com/live-cricket-scorecard/149999/zmbw-vs-mwiw-15th-match-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/149999/match
150263,https://www.cricbuzz.com/live-cricket-scorecard/150263/port-vs-nor-8th-match-portugal-t20i-tri-series-2026,https://www.cricbuzz.com/cricket-match-squads/150263/match
150274,https://www.cricbuzz.com/live-cricket-scorecard/150274/nor-vs-fra-9th-match-portugal-t20i-tri-series-2026,https://www.cricbuzz.com/cricket-match-squads/150274/match
150285,https://www.cricbuzz.com/live-cricket-scorecard/150285/port-vs-fra-final-portugal-t20i-tri-series-2026,https://www.cricbuzz.com/cricket-match-squads/150285/match
150316,https://www.cricbuzz.com/live-cricket-scorecard/150316/nza-vs-sla-3rd-unofficial-odi-new-zealand-a-tour-of-sri-lanka-2026,https://www.cricbuzz.com/cricket-match-squads/150316/match
151503,https://www.cricbuzz.com/live-cricket-scorecard/151503/oman-vs-sco-95th-match-icc-cricket-world-cup-league-two-2023-27,https://www.cricbuzz.com/cricket-match-squads/151503/match
151506,https://www.cricbuzz.com/live-cricket-scorecard/151506/oman-vs-nam-96th-match-icc-cricket-world-cup-league-two-2023-27,https://www.cricbuzz.com/cricket-match-squads/151506/match
151517,https://www.cricbuzz.com/live-cricket-scorecard/151517/nam-vs-sco-97th-match-icc-cricket-world-cup-league-two-2023-27,https://www.cricbuzz.com/cricket-match-squads/151517/match
151752,https://www.cricbuzz.com/live-cricket-scorecard/151752/srh-vs-rr-21st-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/151752/srh-vs-rr-21st-match-indian-premier-league-2026
151763,https://www.cricbuzz.com/live-cricket-scorecard/151763/csk-vs-kkr-22nd-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/151763/csk-vs-kkr-22nd-match-indian-premier-league-2026
151774,https://www.cricbuzz.com/live-cricket-scorecard/151774/rcb-vs-lsg,https://www.cricbuzz.com/cricket-match-squads/151774/match
151785,https://www.cricbuzz.com/live-cricket-scorecard/151785/mi-vs-pbks-24th-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/151785/mi-vs-pbks-24th-match-indian-premier-league-2026
151796,https://www.cricbuzz.com/live-cricket-scorecard/151796/gt-vs-kkr-25th-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/151796/gt-vs-kkr-25th-match-indian-premier-league-2026
151807,https://www.cricbuzz.com/live-cricket-scorecard/151807/rcb-vs-dc-26th-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/151807/rcb-vs-dc-26th-match-indian-premier-league-2026
151818,https://www.cricbuzz.com/live-cricket-scorecard/151818/srh-vs-csk-27th-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/151818/srh-vs-csk-27th-match-indian-premier-league-2026
151829,https://www.cricbuzz.com/live-cricket-scorecard/151829/kkr-vs-rr-28th-match-indian-premier-league-2026,https://www.cricbuzz.com/cricket-match-squads/151829/kkr-vs-rr-28th-match-indian-premier-league-2026
152999,https://www.cricbuzz.com/live-cricket-scorecard/152999/engwu19-vs-auswu19-1st-unofficial-t20i-womens-under-19-tri-series-in-australia-2026,https://www.cricbuzz.com/cricket-match-squads/152999/match
153010,https://www.cricbuzz.com/live-cricket-scorecard/153010/slwu19-vs-engwu19-2nd-unofficial-t20i-womens-under-19-tri-series-in-australia-2026,https://www.cricbuzz.com/cricket-match-squads/153010/match
153039,https://www.cricbuzz.com/live-cricket-scorecard/153039/auswu19-vs-slwu19-3rd-unofficial-t20i-womens-under-19-tri-series-in-australia-2026,https://www.cricbuzz.com/cricket-match-squads/153039/match
153050,https://www.cricbuzz.com/live-cricket-scorecard/153050/engwu19-vs-auswu19-4th-unofficial-t20i-womens-under-19-tri-series-in-australia-2026,https://www.cricbuzz.com/cricket-match-squads/153050/match
153083,https://www.cricbuzz.com/live-cricket-scorecard/153083/bwaw-vs-braw-super-league-match-1-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/153083/match
153094,https://www.cricbuzz.com/live-cricket-scorecard/153094/lsow-vs-mwiw-plate-match-1-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/153094/match
153101,https://www.cricbuzz.com/live-cricket-scorecard/153101/mozw-vs-braw-super-league-match-2-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/153101/match
153112,https://www.cricbuzz.com/live-cricket-scorecard/153112/mwiw-vs-zmbw-plate-match-2-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/153112/match
153123,https://www.cricbuzz.com/live-cricket-scorecard/153123/bwaw-vs-mozw-super-league-match-3-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/153123/match
153132,https://www.cricbuzz.com/live-cricket-scorecard/153132/lsow-vs-zmbw-plate-match-3-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/153132/match
153143,https://www.cricbuzz.com/live-cricket-scorecard/153143/mozw-vs-mwiw-3rd-place-play-off-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/153143/match
153154,https://www.cricbuzz.com/live-cricket-scorecard/153154/bwaw-vs-braw-final-kalahari-womens-t20i-tournament-2026,https://www.cricbuzz.com/cricket-match-squads/153154/match
