match_id,scorecard_url,squads_url,scraped_at_utc,match_title,team1,team2,venue,match_date,result_text,winner,win_margin,toss_text,team1_name,team2_name,team1_xi,team2_xi,team1_subs,team2_subs
151752,https://www.cricbuzz.com/live-cricket-scorecard/151752/match,https://www.cricbuzz.com/cricket-match-squads/151752/match,2026-04-13T14:10:35.848543+00:00,"Sunrisers Hyderabad vs Rajasthan Royals, 21st Match, Indian Premier League 2026 - Scorecard SRH vs RR, 21st Match, Indian Premier League 2026 - Scorecard",Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,,,,,,Cricket match squads | Sunrisers Hyderabad,Rajasthan,"[""Abhishek Sharma Batting Allrounder"", ""Travis Head Batter"", ""Ishan Kishan (C & WK) WK-Batter"", ""Heinrich Klaasen WK-Batter"", ""Salil Arora WK-Batter"", ""Aniket Verma Batter"", ""Nitish Kumar Reddy Batting Allrounder"", ""Harsh Dubey Bowling Allrounder"", ""Shivang Kumar Bowling Allrounder"", ""Praful Hinge Bowler"", ""Eshan Malinga Bowler""]","[""Yashasvi Jaiswal Batter"", ""Dhruv Jurel (WK) WK-Batter"", ""Riyan Parag (C) Batting Allrounder"", ""Lhuan-dre Pretorius WK-Batter"", ""Donovan Ferreira WK-Batter"", ""Ravindra Jadeja Bowling Allrounder"", ""Jofra Archer Bowler"", ""Nandre Burger Bowler"", ""Sandeep Sharma Bowler"", ""Ravi Bishnoi Bowler"", ""Tushar Deshpande Bowler""]","[""Smaran Ravichandran Batter"", ""Sakib Hussain Bowler"", ""Liam Livingstone Batting Allrounder"", ""Shivam Mavi Bowler"", ""Harshal Patel Bowler"", ""Vaibhav Sooryavanshi Batter"", ""Shimron Hetmyer Batter"", ""Ravi Singh WK-Batter"", ""Shubham Dubey Batter"", ""Brijesh Sharma Bowler"", ""Jaydev Unadkat Bowler"", ""Kamindu Mendis Batting Allrounder"", ""David Payne Bowler"", ""Zeeshan Ansari Bowler"", ""Brydon Carse Bowler"", ""Krains Fuletra Bowler"", ""Onkar Tarmale Bowler""]","[""Amit Kumar Bowler"", ""Adam Milne Bowler"", ""Dasun Shanaka Batting Allrounder"", ""Kuldeep Sen Bowler"", ""Sushant Mishra Bowler"", ""Yudhvir Singh Charak Bowler"", ""Kwena Maphaka Bowler"", ""Vignesh Puthur Bowler"", ""Aman Rao Perala Batter"", ""Daniel Vettori Head Coach"", ""Ryan Cook Fielding Coach"", ""Muthiah Muralidaran Spin Bowling Coach"", ""Varun Aaron Bowling Coach"", ""Russell Domingo Batting Coach"", ""Kumar Sangakkara Head Coach"", ""Vikram Rathour Lead Assistant Coach"", ""Trevor Penney Assistant Coach"", ""Shane Bond Bowling Coach""]"
