match_id,scorecard_url,squads_url,scraped_at_utc,match_title,team1,team2,venue,match_date,result_text,winner,win_margin,toss_text,team1_name,team2_name,team1_xi,team2_xi,team1_subs,team2_subs
149768,https://www.cricbuzz.com/live-cricket-scorecard/149768/match,https://www.cricbuzz.com/cricket-match-squads/149768/match,2026-04-10T14:40:17.100424+00:00,"Rajasthan Royals vs Royal Challengers Bengaluru, 16th Match, Indian Premier League 2026 - Scorecard",Rajasthan Royals,Royal Challengers Bengaluru,Barsapara Cricket Stadium,,,,,,Cricket match squads | Rajasthan Royals,Royal,"[""Yashasvi Jaiswal Batter"", ""Dhruv Jurel (WK) WK-Batter"", ""Riyan Parag (C) Batting Allrounder"", ""Shimron Hetmyer Batter"", ""Donovan Ferreira WK-Batter"", ""Ravindra Jadeja Bowling Allrounder"", ""Jofra Archer Bowler"", ""Nandre Burger Bowler"", ""Sandeep Sharma Bowler"", ""Ravi Bishnoi Bowler"", ""Brijesh Sharma Bowler""]","[""Virat Kohli Batter"", ""Philip Salt WK-Batter"", ""Devdutt Padikkal Batter"", ""Rajat Patidar (C) Batter"", ""Jitesh Sharma (WK) WK-Batter"", ""Tim David Batter"", ""Romario Shepherd Bowling Allrounder"", ""Krunal Pandya Batting Allrounder"", ""Bhuvneshwar Kumar Bowler"", ""Abhinandan Singh Bowler"", ""Josh Hazlewood Bowler""]","[""Vaibhav Sooryavanshi Batter"", ""Lhuan-dre Pretorius WK-Batter"", ""Ravi Singh WK-Batter"", ""Shubham Dubey Batter"", ""Tushar Deshpande Bowler"", ""Adam Milne Bowler"", ""Dasun Shanaka Batting Allrounder"", ""Kuldeep Sen Bowler"", ""Sushant Mishra Bowler"", ""Kwena Maphaka Bowler"", ""Yudhvir Singh Charak Bowler"", ""Vignesh Puthur Bowler"", ""Aman Rao Perala Batter"", ""Suyash Sharma Bowler"", ""Jacob Bethell Batting Allrounder"", ""Rasikh Salam Dar Bowler"", ""Kanishk Chouhan Bowling Allrounder""]","[""Venkatesh Iyer Batting Allrounder"", ""Jacob Duffy Bowler"", ""Mangesh Yadav Bowling Allrounder"", ""Swapnil Singh Bowler"", ""Jordan Cox WK-Batter"", ""Vicky Ostwal Bowler"", ""Vihaan Malhotra Batting Allrounder"", ""Satvik Deswal Bowling Allrounder"", ""Kumar Sangakkara Head Coach"", ""Vikram Rathour Lead Assistant Coach"", ""Trevor Penney Assistant Coach"", ""Shane Bond Bowling Coach"", ""Andy Flower Head Coach"", ""Dinesh Karthik Batting Coach and Mentor"", ""Omkar Salvi Bowling Coach"", ""Malolan Rangarajan Head of Scouting & Fielding"", ""Richard Halsall Fielding Coach""]"
149779,https://www.cricbuzz.com/live-cricket-scorecard/149779/match,https://www.cricbuzz.com/cricket-match-squads/149779/match,2026-04-11T10:02:14.515854+00:00,"Punjab Kings vs Sunrisers Hyderabad, 17th Match, Indian Premier League 2026 - Scorecard",Punjab Kings,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,,,,,Cricket match squads | Punjab Kings,Sunrisers,"[""Priyansh Arya Batter"", ""Prabhsimran Singh (WK) WK-Batter"", ""Cooper Connolly Batting Allrounder"", ""Shreyas Iyer (C) Batter"", ""Shashank Singh Batting Allrounder"", ""Marcus Stoinis Batting Allrounder"", ""Marco Jansen Bowling Allrounder"", ""Xavier Bartlett Bowler"", ""Vijaykumar Vyshak Bowler"", ""Arshdeep Singh Bowler"", ""Yuzvendra Chahal Bowler""]","[""Travis Head Batter"", ""Abhishek Sharma Batting Allrounder"", ""Ishan Kishan (C & WK) WK-Batter"", ""Heinrich Klaasen WK-Batter"", ""Salil Arora WK-Batter"", ""Aniket Verma Batter"", ""Nitish Kumar Reddy Batting Allrounder"", ""Harsh Dubey Bowling Allrounder"", ""Shivang Kumar Bowling Allrounder"", ""Harshal Patel Bowler"", ""Eshan Malinga Bowler""]","[""Nehal Wadhera Batter"", ""Vishnu Vinod WK-Batter"", ""Suryansh Shedge Batting Allrounder"", ""Yash Thakur Bowler"", ""Harpreet Brar Bowler"", ""Jaydev Unadkat Bowler"", ""Liam Livingstone Batting Allrounder"", ""Shivam Mavi Bowler"", ""Praful Hinge Bowler"", ""Kamindu Mendis Batting Allrounder"", ""Praveen Dubey Bowling Allrounder"", ""Ben Dwarshuis Bowler"", ""Lockie Ferguson Bowler"", ""Azmatullah Omarzai Bowling Allrounder"", ""Mitchell Owen Batting Allrounder"", ""Harnoor Singh Batter"", ""Musheer Khan Batting Allrounder"", ""Pyla Avinash Batter""]","[""Vishal Nishad Bowler"", ""David Payne Bowler"", ""Zeeshan Ansari Bowler"", ""Brydon Carse Bowler"", ""Smaran Ravichandran Batter"", ""Sakib Hussain Bowler"", ""Krains Fuletra Bowler"", ""Onkar Tarmale Bowler"", ""Amit Kumar Bowler"", ""Ricky Ponting Head Coach"", ""Brad Haddin Assistant Coach"", ""Sairaj Bahutule Spin Bowling Coach"", ""James Hopes Fast Bowling Coach"", ""Daniel Vettori Head Coach"", ""Muthiah Muralidaran Spin Bowling Coach"", ""Ryan Cook Fielding Coach"", ""Varun Aaron Bowling Coach"", ""Russell Domingo Batting Coach""]"
